,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,OM [%]
625,37.8034,-5.0765,0.15948813982521848,1682.0,1798.0,2020.0,2693.0,2734.0,3293.0,3608.0,3715.0,4069.0,1182.0,21.0,3840.0,2510.0,0.9
626,37.8173,-4.7834,0.15908263560247543,1674.0,1641.0,1770.0,2310.0,2625.0,2919.0,3258.0,3184.0,3619.0,1144.0,19.0,4254.0,2867.0,1.8
627,37.3173,-4.3667,0.14115477372676977,2170.0,2364.0,2595.0,3027.0,3313.0,3864.0,4241.0,4022.0,4488.0,1457.0,19.0,4678.0,3542.0,3.0
628,43.6008,-8.117,0.04225138435864371,6325.0,6013.0,5877.0,6313.0,6359.0,6882.0,7219.0,6870.0,7428.0,3093.0,39.0,5106.0,3432.0,8.6
629,43.5841,-7.9836,0.05751729159082636,5261.0,5372.0,5009.0,5178.0,5214.0,5660.0,5895.0,5810.0,6008.0,2354.0,73.0,4532.0,3429.0,15.1
630,43.5675,-7.8336,0.02322378716744914,7835.0,7599.0,7259.0,7802.0,7905.0,8267.0,8602.0,8173.0,8832.0,3396.0,30.0,5331.0,3339.0,18.1
631,43.4841,-8.0503,0.0356272838002436,6478.0,6308.0,5964.0,6334.0,6442.0,6828.0,7118.0,6802.0,7250.0,2699.0,28.0,5148.0,3467.0,9.1
632,40.3507,-2.55,0.17400784997819452,1420.0,1313.0,1487.0,1894.0,1926.0,2515.0,2850.0,2692.0,3069.0,1208.0,17.0,3005.0,2029.0,1.3
633,40.084,-2.7,0.18064930890388942,1706.0,1670.0,1889.0,2549.0,3007.0,3411.0,3753.0,3673.0,4154.0,1551.0,17.0,4227.0,3120.0,2.1
634,40.034,-1.8999,0.19992105782514308,1440.0,1532.0,1573.0,2027.0,2198.0,2682.0,2954.0,3040.0,3398.0,1114.0,15.0,3647.0,2536.0,10.5
635,39.9674,-1.9833,0.12190247801758593,1406.0,1259.0,1488.0,2197.0,2385.0,2730.0,2988.0,2807.0,3245.0,898.0,16.0,4294.0,3377.0,3.0
636,39.5173,-2.7333,0.16578445903027736,1420.0,1324.0,1461.0,1970.0,2172.0,2446.0,2702.0,2753.0,3000.0,1492.0,22.0,3481.0,1895.0,3.4
637,39.4673,-2.7167,0.13191273465246067,1447.0,1227.0,1301.0,1711.0,1808.0,2031.0,2233.0,2231.0,2513.0,1335.0,24.0,3553.0,2938.0,2.8
638,39.384,-2.75,0.0999331550802139,1524.0,1388.0,1720.0,2693.0,2947.0,3257.0,3465.0,3291.0,3659.0,1713.0,24.0,4655.0,3875.0,1.4
639,41.8424,2.4281,0.17124463519313304,1220.0,1369.0,1491.0,1931.0,1951.0,2522.0,2861.0,2729.0,3072.0,908.0,11.0,3537.0,2639.0,20.0
640,41.9285,2.7503,0.0505804311774461,1301.0,1172.0,1072.0,1145.0,1211.0,1321.0,1404.0,1267.0,1427.0,410.0,13.0,1446.0,1097.0,2.4
641,41.7696,2.7156,0.16889185580774366,1402.0,1132.0,1058.0,1245.0,1297.0,1622.0,1799.0,1751.0,2023.0,471.0,12.0,2024.0,1380.0,2.9
642,42.1507,2.7503,0.12984268607654378,1376.0,1308.0,1499.0,1853.0,1996.0,2287.0,2525.0,2406.0,2696.0,644.0,13.0,3284.0,2289.0,12.6
643,37.7506,-2.45,0.09526184538653366,2416.0,2538.0,2930.0,3628.0,3906.0,4217.0,4482.0,4392.0,4700.0,1958.0,24.0,5163.0,4127.0,1.0
644,37.8173,-2.4333,0.12832072130091773,2004.0,1846.0,2025.0,2707.0,3003.0,3213.0,3529.0,3504.0,3905.0,1794.0,23.0,4292.0,3018.0,2.1
645,37.4006,-3.3,0.18194801485289916,1475.0,1198.0,1231.0,1432.0,1571.0,1880.0,2017.0,2069.0,2261.0,1136.0,16.0,2891.0,2003.0,2.1
646,37.4839,-2.7667,0.08662242403073699,2315.0,2220.0,2296.0,2615.0,2944.0,3159.0,3340.0,3111.0,3489.0,1304.0,17.0,3104.0,2498.0,3.0
647,37.3673,-2.7667,0.18275958578225582,1242.0,1157.0,1208.0,1460.0,1642.0,1947.0,2111.0,2113.0,2296.0,1027.0,17.0,2935.0,2350.0,5.8
648,37.4506,-2.5833,0.04409090909090909,1753.0,1419.0,1575.0,2103.0,2416.0,2480.0,2638.0,2297.0,2615.0,1068.0,17.0,2556.0,2063.0,8.4
649,37.3172,-3.1833,0.08819936476911801,1708.0,1473.0,1608.0,1866.0,2308.0,2481.0,2610.0,2227.0,2531.0,960.0,14.0,2753.0,2501.0,1.1
650,37.3173,-3.0667,0.09715457574980774,1667.0,1471.0,1580.0,1761.0,1961.0,2124.0,2244.0,2140.0,2381.0,994.0,14.0,2564.0,2031.0,1.3
651,37.2673,-3.1833,0.15594059405940594,1289.0,1182.0,1214.0,1364.0,1521.0,1763.0,1862.0,1868.0,2015.0,843.0,12.0,2314.0,1728.0,0.8
652,37.2506,-2.8833,0.08227311280746395,1455.0,1320.0,1415.0,1623.0,1717.0,1879.0,1985.0,1914.0,2054.0,947.0,15.0,2087.0,1584.0,1.5
653,37.2339,-3.1167,0.08424475317765297,1433.0,1297.0,1348.0,1549.0,1616.0,1784.0,1897.0,1834.0,1992.0,800.0,11.0,2132.0,1653.0,0.8
654,37.1839,-3.0167,0.08043758043758044,1422.0,1248.0,1269.0,1429.0,1533.0,1685.0,1788.0,1679.0,1874.0,827.0,13.0,2146.0,1684.0,1.4
655,37.0506,-4.0834,0.1876950512706197,1486.0,1454.0,1516.0,1822.0,2052.0,2456.0,2741.0,2664.0,3047.0,1233.0,20.0,3813.0,2655.0,2.0
656,37.084,-3.9167,0.13054499366286437,1817.0,2046.0,2285.0,2744.0,3499.0,3909.0,4207.0,3568.0,4471.0,1439.0,19.0,4527.0,3512.0,1.8
657,37.1506,-3.0667,0.12389109819516672,1351.0,1284.0,1321.0,1432.0,1505.0,1831.0,1984.0,1837.0,2055.0,898.0,13.0,1917.0,1377.0,8.5
658,36.9506,-3.0833,0.06714801444043321,1512.0,1564.0,1880.0,2584.0,2830.0,3114.0,3264.0,2956.0,3379.0,821.0,14.0,3108.0,2514.0,3.0
659,36.7806,-3.3653,0.1701880659391688,1441.0,1344.0,1474.0,1787.0,2028.0,2467.0,2691.0,2520.0,2852.0,643.0,10.0,2803.0,1906.0,2.0
660,36.7609,-3.3686,0.1973642924380295,1784.0,1246.0,1217.0,1279.0,1413.0,1852.0,2159.0,1908.0,2297.0,598.0,9.0,2287.0,1477.0,1.9
661,37.634,-2.575,0.07106252135292108,2025.0,2048.0,2351.0,2719.0,2843.0,3041.0,3229.0,3135.0,3369.0,1349.0,16.0,3347.0,2497.0,1.1
662,37.6339,-2.55,0.13201002119868954,1857.0,1737.0,1920.0,2252.0,2565.0,2870.0,3021.0,2937.0,3222.0,1338.0,19.0,3630.0,2951.0,5.5
663,37.6339,-2.55,0.13201002119868954,1857.0,1737.0,1920.0,2252.0,2565.0,2870.0,3021.0,2937.0,3222.0,1338.0,19.0,3630.0,2951.0,1.3
664,37.6339,-2.5499,0.08528823422440444,1857.0,1971.0,2061.0,2515.0,2565.0,2870.0,3021.0,2984.0,3222.0,1338.0,19.0,3630.0,2951.0,0.4
665,37.6423,-2.5847,0.062460567823343846,1946.0,2335.0,2560.0,2972.0,2929.0,3228.0,3564.0,3368.0,3692.0,1238.0,15.0,3222.0,2430.0,0.4
666,37.1006,-3.7166,0.12456804344248806,1867.0,1947.0,2300.0,2660.0,2707.0,3172.0,3441.0,3417.0,3563.0,1193.0,15.0,3156.0,2384.0,0.8
667,41.1007,-2.6833,0.1300768386388584,1348.0,1069.0,1087.0,1585.0,1723.0,1971.0,2145.0,2059.0,2233.0,1018.0,15.0,2416.0,2127.0,1.1
668,40.8618,-3.2722,0.11190864600326264,1435.0,1302.0,1242.0,1361.0,1445.0,1614.0,1742.0,1704.0,1833.0,834.0,16.0,2781.0,2014.0,2.2
669,40.9507,-3.1,0.10975246048314942,1803.0,2300.0,2517.0,2985.0,2711.0,3158.0,3373.0,3721.0,3710.0,1206.0,17.0,4173.0,3095.0,4.5
670,40.9674,-1.8666,0.19183503436784002,1355.0,1220.0,1435.0,1940.0,2331.0,2766.0,2958.0,2861.0,3408.0,1493.0,19.0,3366.0,2357.0,1.4
671,40.8007,-2.6667,0.11832669322709163,1352.0,1223.0,1459.0,2213.0,2522.0,2684.0,2939.0,2807.0,3092.0,1199.0,20.0,4124.0,3363.0,1.5
672,40.6007,-3.3167,0.14849961528597075,1554.0,1984.0,2320.0,3320.0,2900.0,3443.0,3621.0,4478.0,4245.0,1264.0,13.0,3513.0,2136.0,1.1
673,40.6007,-3.3167,0.14849961528597075,1554.0,1984.0,2320.0,3320.0,2900.0,3443.0,3621.0,4478.0,4245.0,1264.0,13.0,3513.0,2136.0,1.1
674,40.7757,-1.5833,0.09358288770053476,1562.0,1315.0,1398.0,1695.0,1862.0,2068.0,2182.0,2045.0,2228.0,933.0,19.0,2992.0,2304.0,4.4
675,36.9166,-6.4059,0.1013536966331135,1787.0,1930.0,2146.0,2589.0,2761.0,3116.0,3332.0,3173.0,3515.0,822.0,17.0,4160.0,3387.0,2.5
676,37.7164,-6.8935,0.1873015873015873,1250.0,1102.0,1057.0,1280.0,1356.0,1623.0,1844.0,1870.0,2119.0,476.0,11.0,2772.0,1606.0,6.2
677,37.2087,-7.1699,0.18322649572649571,1556.0,1350.0,1452.0,1529.0,1754.0,2212.0,2415.0,2215.0,2669.0,503.0,13.0,2792.0,2011.0,10.8
678,37.2007,-6.9335,0.010577705451586655,1738.0,1476.0,1468.0,1824.0,2216.0,2311.0,2328.0,1863.0,2403.0,548.0,17.0,2387.0,2065.0,3.9
679,37.2006,-6.9332,0.03331418724870764,1875.0,1566.0,1450.0,1683.0,1990.0,2001.0,2197.0,1799.0,2214.0,883.0,22.0,2614.0,2247.0,2.5
680,42.2007,-0.2332,0.1626805588444234,1323.0,1263.0,1322.0,1768.0,1926.0,2229.0,2502.0,2455.0,2887.0,851.0,13.0,3878.0,2791.0,1.3
681,42.0007,-0.7499,0.1571025399811853,1459.0,1495.0,1636.0,2240.0,2362.0,2712.0,3058.0,3075.0,3587.0,1033.0,17.0,3870.0,2481.0,18.0
682,42.0007,-0.6832,0.13833128499248942,1649.0,1856.0,2194.0,3155.0,3326.0,3609.0,4020.0,4168.0,4655.0,1194.0,17.0,4660.0,2764.0,4.0
683,41.7507,-0.4165,0.1929003315779208,1345.0,1405.0,1557.0,2069.0,2018.0,2422.0,2831.0,3058.0,3205.0,829.0,13.0,3312.0,2073.0,2.9
684,38.037,-4.1042,0.12162723121627231,1681.0,1714.0,1808.0,2116.0,2264.0,2627.0,2944.0,2702.0,3204.0,1064.0,18.0,3322.0,2386.0,2.2
685,38.0356,-4.0576,0.12745778394633356,1760.0,1756.0,1776.0,1886.0,1704.0,2164.0,2487.0,2437.0,2600.0,945.0,15.0,2267.0,1804.0,1.1
686,38.0006,-3.7667,0.18044861064613324,1709.0,1720.0,1888.0,2448.0,2659.0,3240.0,3689.0,3526.0,3948.0,1304.0,20.0,4200.0,3160.0,2.7
687,37.9662,-3.9167,0.1842555618938962,1871.0,1778.0,1922.0,2145.0,2310.0,2792.0,3037.0,3114.0,3291.0,1075.0,17.0,3500.0,2527.0,1.5
688,37.7506,-3.8167,0.19513122860403195,1710.0,1800.0,1854.0,2116.0,2205.0,2622.0,2966.0,3142.0,3375.0,1337.0,20.0,4262.0,2982.0,4.0
689,37.6545,-3.0192,0.06093189964157706,1722.0,1697.0,1843.0,2227.0,2241.0,2355.0,2520.0,2516.0,2651.0,1032.0,17.0,3491.0,2841.0,1.8
690,43.1508,-5.0835,0.02135948414830736,7072.0,7185.0,6830.0,7285.0,7327.0,7490.0,7735.0,7603.0,7856.0,3461.0,65.0,5585.0,4082.0,7.1
691,43.1341,-5.0501,0.020862082961279324,6440.0,6148.0,5733.0,6031.0,6058.0,6320.0,6595.0,6288.0,6729.0,2737.0,32.0,3043.0,1598.0,6.9
692,43.1008,-5.0334,0.015498601345732214,6535.0,6462.0,6096.0,6511.0,6504.0,6784.0,7057.0,6716.0,7226.0,2523.0,25.0,3715.0,1967.0,36.2
693,42.7174,-5.1501,0.03636037972416264,5459.0,5078.0,4855.0,5380.0,5585.0,5936.0,6218.0,5786.0,6390.0,3748.0,167.0,5064.0,4078.0,5.7
694,42.6008,-5.2835,0.03648068669527897,6281.0,5775.0,5512.0,5837.0,5953.0,6234.0,6544.0,6279.0,6797.0,3885.0,144.0,4698.0,3738.0,3.1
695,42.3007,-5.6668,0.12077922077922078,1420.0,1294.0,1536.0,2031.0,2199.0,2488.0,2712.0,2589.0,2771.0,1121.0,19.0,3669.0,2912.0,0.8
696,43.1424,-5.0668,0.023413897280966767,6397.0,6240.0,6003.0,6465.0,6456.0,6740.0,6993.0,6775.0,7206.0,2934.0,42.0,4893.0,3705.0,7.0
697,42.8008,-5.6168,0.17249283667621776,1151.0,971.0,831.0,722.0,824.0,1179.0,1234.0,1023.0,1385.0,535.0,9.0,862.0,554.0,3.6
698,42.3841,-5.4335,0.19398496240601504,1381.0,1244.0,1423.0,1876.0,2230.0,2547.0,2906.0,2779.0,3232.0,1389.0,16.0,3625.0,2520.0,0.6
699,42.1174,-5.4335,0.14695077149155034,1409.0,1283.0,1579.0,2322.0,2527.0,3040.0,3311.0,3122.0,3340.0,1290.0,21.0,4144.0,3328.0,1.5
700,42.6674,0.9669,0.08416351769151495,5434.0,4125.0,3728.0,3999.0,5671.0,5526.0,5748.0,4734.0,5232.0,2015.0,10.0,273.0,175.0,7.0
701,42.4341,1.2169,0.10240963855421686,1182.0,788.0,477.0,298.0,272.0,390.0,429.0,366.0,413.0,290.0,11.0,65.0,30.0,15.0
702,41.9446,1.4664,0.13137557959814528,1221.0,848.0,511.0,281.0,286.0,372.0,412.0,366.0,356.0,270.0,8.0,109.0,63.0,9.6
703,41.6052,1.2975,0.17558254020347883,1588.0,1325.0,1163.0,1256.0,1472.0,1690.0,1803.0,1791.0,1917.0,812.0,19.0,2407.0,1774.0,48.0
704,41.5591,0.6002,0.1501240694789082,1639.0,1621.0,1789.0,2055.0,2002.0,2361.0,2693.0,2781.0,2883.0,696.0,15.0,3214.0,2297.0,1.4
705,43.3508,-7.7503,0.11395219566425792,4292.0,4259.0,3868.0,3985.0,4104.0,4628.0,4993.0,5010.0,5137.0,2164.0,82.0,4253.0,3553.0,10.6
706,40.8629,-3.9505,0.05952572995644459,2826.0,3107.0,2818.0,2915.0,2507.0,2902.0,2903.0,3284.0,2755.0,1568.0,15.0,400.0,212.0,8.7
707,40.5507,-3.6667,0.058229552339279705,1353.0,1391.0,1331.0,1399.0,1589.0,1839.0,2004.0,1572.0,2063.0,710.0,12.0,2144.0,1564.0,1.8
708,40.6174,-3.45,0.06663339156476167,1306.0,1163.0,1267.0,1870.0,1968.0,2129.0,2305.0,2137.0,2402.0,747.0,15.0,2897.0,2059.0,3.4
709,40.5674,-3.3,0.09485407066052227,1402.0,1334.0,1543.0,2357.0,2575.0,2791.0,2980.0,2851.0,3235.0,931.0,19.0,3918.0,2986.0,1.1
710,40.5174,-3.2667,0.1658327376697641,1576.0,1612.0,1802.0,2334.0,2543.0,2875.0,3233.0,3262.0,3460.0,1037.0,16.0,3637.0,2554.0,0.7
711,40.4007,-4.0334,0.17765253614310217,1358.0,1250.0,1279.0,1678.0,1950.0,2194.0,2473.0,2403.0,2852.0,896.0,13.0,2608.0,1417.0,1.7
712,40.3507,-3.6667,0.08229885057471265,1575.0,1774.0,1833.0,1996.0,2075.0,2338.0,2521.0,2354.0,2581.0,707.0,11.0,2538.0,1723.0,2.0
713,40.5007,-3.5834,0.13382810629638497,1704.0,1522.0,1552.0,1809.0,1880.0,2244.0,2384.0,2368.0,2618.0,757.0,15.0,2875.0,2096.0,0.8
714,40.4174,-3.5334,0.053143858283044576,1984.0,2060.0,2107.0,2432.0,2074.0,2284.0,2331.0,2705.0,2455.0,800.0,12.0,2714.0,2176.0,1.9
715,40.384,-3.3,0.1810810810810811,1318.0,1356.0,1472.0,2121.0,2273.0,2776.0,3108.0,3059.0,3491.0,1063.0,17.0,3378.0,2218.0,1.3
716,40.284,-4.2501,0.17902517902517903,1630.0,1355.0,1373.0,1777.0,1947.0,2316.0,2595.0,2552.0,2943.0,1057.0,21.0,3559.0,2317.0,4.0
717,40.3174,-4.0667,0.11813643926788686,1509.0,1405.0,1487.0,1855.0,1998.0,2191.0,2435.0,2352.0,2648.0,851.0,17.0,3634.0,2387.0,3.1
718,40.2007,-3.8833,0.10608148002361739,1656.0,1705.0,1792.0,2271.0,2165.0,2665.0,2880.0,2810.0,2975.0,894.0,13.0,3141.0,2606.0,0.8
719,40.3007,-3.6334,0.09206039941548953,1798.0,1884.0,2107.0,2796.0,2487.0,2923.0,3055.0,3363.0,3479.0,1005.0,15.0,4091.0,2926.0,0.7
720,40.3174,-3.6,0.1413008651073374,1553.0,1267.0,1185.0,1340.0,1717.0,1910.0,2252.0,1781.0,2373.0,707.0,14.0,2879.0,2036.0,1.4
721,40.284,-3.3667,0.19679037111334002,1360.0,1255.0,1355.0,2002.0,2277.0,2582.0,2907.0,2983.0,3397.0,1092.0,15.0,2854.0,1710.0,2.4
722,40.2507,-3.4,0.19041157847127996,1372.0,1208.0,1303.0,1790.0,1931.0,2322.0,2641.0,2632.0,2753.0,1010.0,19.0,3308.0,2534.0,0.6
723,40.1174,-3.5834,0.1495129182549767,1549.0,1537.0,1578.0,2008.0,2188.0,2483.0,2843.0,2714.0,3146.0,858.0,16.0,3823.0,2637.0,1.0
724,40.1007,-3.3,0.10286320254506894,2067.0,2448.0,2758.0,3384.0,3440.0,3795.0,4126.0,4160.0,4517.0,1212.0,17.0,4823.0,3092.0,1.6
725,37.0839,-4.6168,0.13738588287686485,1434.0,1376.0,1465.0,1937.0,2117.0,2321.0,2626.0,2554.0,2962.0,737.0,14.0,2863.0,1760.0,1.5
726,36.6887,-4.5695,0.12243878060969515,1516.0,1548.0,1540.0,1756.0,1837.0,2196.0,2338.0,2246.0,2477.0,1015.0,13.0,2752.0,2199.0,1.8
727,38.0173,-2.2833,0.1554734721289456,1470.0,1561.0,1788.0,2515.0,2738.0,2996.0,3311.0,3441.0,3760.0,1599.0,20.0,4233.0,2978.0,3.0
728,38.2673,-1.9666,0.1711134827463536,1490.0,1493.0,1810.0,2330.0,2585.0,3074.0,3403.0,3292.0,3605.0,1338.0,15.0,3816.0,2778.0,3.0
729,38.084,-1.5666,0.16097952629466078,1732.0,1555.0,1633.0,2090.0,2318.0,2783.0,2958.0,2892.0,3195.0,884.0,19.0,3542.0,2614.0,2.2
730,37.982,-2.1119,0.1187156738487537,1731.0,1861.0,2229.0,3129.0,3276.0,3560.0,3937.0,3972.0,4261.0,1879.0,21.0,5111.0,3641.0,1.5
731,37.9131,-1.9091,0.07940298507462687,2194.0,2210.0,2550.0,3084.0,3339.0,3551.0,3762.0,3616.0,3965.0,1601.0,20.0,4897.0,4116.0,1.4
732,37.9673,-1.4166,0.08174740484429066,1904.0,1778.0,1821.0,2123.0,2210.0,2413.0,2552.0,2501.0,2709.0,717.0,18.0,3256.0,2490.0,0.6
733,37.934,-1.3666,0.17731541152642238,1752.0,1663.0,1751.0,2234.0,2345.0,2880.0,3160.0,3197.0,3299.0,1014.0,12.0,3374.0,2560.0,1.6
734,37.7673,-1.8166,0.0886151105833457,1820.0,2416.0,2522.0,3070.0,3000.0,3240.0,3491.0,3667.0,3791.0,1144.0,16.0,4532.0,3543.0,0.1
735,37.7173,-1.6999,0.13885180240320427,1998.0,1712.0,1712.0,1935.0,2658.0,2763.0,3143.0,2559.0,3283.0,992.0,16.0,3935.0,2975.0,0.8
736,37.7006,-1.5333,0.06912196423805711,1771.0,1515.0,1514.0,1744.0,1764.0,1996.0,2140.0,2003.0,2204.0,789.0,14.0,2311.0,1850.0,2.2
737,37.4839,-1.6249,0.15123809523809523,1637.0,1303.0,1097.0,1114.0,1177.0,1395.0,1539.0,1511.0,1652.0,559.0,6.0,1899.0,1251.0,0.8
738,37.7692,-1.0735,0.18443997317236754,1786.0,1813.0,2129.0,2432.0,2420.0,3259.0,3630.0,3532.0,3829.0,1047.0,16.0,3308.0,2518.0,0.8
739,37.834,-0.9332,0.03686635944700461,2179.0,1932.0,1721.0,1881.0,1958.0,2213.0,2316.0,2025.0,2389.0,844.0,12.0,1584.0,937.0,1.6
740,37.6673,-1.7999,0.0916030534351145,1436.0,1824.0,1885.0,2142.0,1976.0,2183.0,2345.0,2574.0,2516.0,877.0,12.0,2425.0,1905.0,2.9
741,37.6006,-1.7666,0.08583391486392185,2037.0,1807.0,1800.0,1965.0,2157.0,2403.0,2578.0,2334.0,2622.0,808.0,17.0,2572.0,2048.0,0.5
742,37.6403,-1.7699,0.17073170731707318,1466.0,1398.0,1375.0,1428.0,1557.0,1999.0,2123.0,2016.0,2241.0,643.0,16.0,2272.0,1582.0,0.7
743,37.6506,-1.1832,0.09069212410501193,1621.0,1476.0,1483.0,1905.0,2024.0,2353.0,2466.0,2285.0,2607.0,749.0,11.0,2813.0,2282.0,1.7
744,37.6645,-1.0749,0.16341895482728078,1493.0,1368.0,1403.0,1889.0,1804.0,2417.0,2682.0,2627.0,2867.0,781.0,17.0,2487.0,1917.0,1.3
745,38.0006,-2.0666,0.15380811078140455,1372.0,1190.0,1251.0,1711.0,1973.0,2129.0,2348.0,2333.0,2720.0,1276.0,18.0,3492.0,2375.0,1.1
746,42.3299,-1.4944,0.17454160789844853,1471.0,1490.0,1674.0,2341.0,2620.0,2914.0,3199.0,3331.0,3775.0,1193.0,14.0,4240.0,2699.0,2.2
747,42.0674,-2.35,0.195134849286092,1323.0,1429.0,1475.0,1522.0,1643.0,2196.0,2426.0,2260.0,2594.0,1007.0,12.0,2187.0,1533.0,7.0
748,42.4077,-2.0333,0.0874495483374976,1686.0,1636.0,1842.0,2374.0,2518.0,2697.0,2886.0,2829.0,3089.0,909.0,18.0,3797.0,3188.0,2.7
749,42.2507,-1.4999,0.18586723768736615,1684.0,1487.0,1598.0,1901.0,2143.0,2469.0,2750.0,2769.0,3039.0,1065.0,15.0,3494.0,2304.0,9.9
750,42.3874,-1.7958,0.13045496750232127,1675.0,1474.0,1584.0,1873.0,2060.0,2217.0,2508.0,2435.0,2620.0,825.0,15.0,3656.0,3150.0,6.1
751,42.8674,-2.2,0.12301804264625478,2419.0,2121.0,2180.0,2406.0,2891.0,3133.0,3302.0,3081.0,3381.0,1797.0,23.0,3574.0,2895.0,8.4
752,42.7841,-1.6333,0.06314839873703203,1916.0,1956.0,1907.0,2077.0,2124.0,2422.0,2552.0,2357.0,2611.0,1206.0,15.0,2433.0,2045.0,3.6
753,42.2841,-7.8169,0.13553398058252428,1796.0,1188.0,1100.0,1113.0,1758.0,2028.0,2081.0,1462.0,2270.0,954.0,14.0,3308.0,3448.0,2.9
754,42.6341,-4.7668,0.18718017775383786,1213.0,1160.0,1179.0,1509.0,1635.0,1977.0,2279.0,2204.0,2589.0,1079.0,27.0,3287.0,2323.0,6.2
755,42.5674,-4.7501,0.16030534351145037,1365.0,1327.0,1426.0,1815.0,2005.0,2212.0,2426.0,2508.0,2769.0,1080.0,29.0,3604.0,2389.0,1.6
756,42.5508,-4.7334,0.12920875420875422,1454.0,1348.0,1636.0,2069.0,2289.0,2557.0,2808.0,2683.0,2999.0,1134.0,31.0,3885.0,2929.0,0.3
757,42.5174,-4.5668,0.19009100101112233,1346.0,1381.0,1617.0,2403.0,2710.0,3037.0,3441.0,3531.0,3931.0,1436.0,44.0,4201.0,2590.0,3.5
758,42.1507,-4.7834,0.13993631640690465,1584.0,1556.0,2103.0,2566.0,2953.0,3404.0,3708.0,3401.0,3783.0,1326.0,20.0,4704.0,3674.0,0.7
759,42.067,-4.7168,0.0927012438394743,1321.0,1326.0,1588.0,1933.0,2108.0,2290.0,2490.0,2328.0,2606.0,993.0,15.0,3177.0,2207.0,0.5
760,42.5007,-8.767000000000001,0.11316484345529988,1410.0,1511.0,1572.0,2351.0,1874.0,2327.0,2569.0,2951.0,2687.0,953.0,13.0,3178.0,2599.0,6.0
761,41.1007,-5.2168,0.16815144766146994,1520.0,1324.0,1300.0,1494.0,1608.0,1797.0,1979.0,2098.0,2170.0,978.0,17.0,2851.0,2272.0,1.5
762,40.934,-5.8835,0.10310965630114566,1377.0,1162.0,1241.0,1644.0,1827.0,1998.0,2154.0,2022.0,2358.0,855.0,17.0,3308.0,2690.0,0.7
763,40.934,-5.3501,0.14799357945425362,1652.0,1878.0,2172.0,2654.0,2588.0,3124.0,3545.0,3576.0,3802.0,937.0,14.0,3830.0,2800.0,0.3
764,40.9007,-5.2668,0.14394366197183098,1894.0,1967.0,2295.0,3039.0,3272.0,3676.0,4066.0,4061.0,4441.0,1338.0,20.0,5318.0,4279.0,2.2
765,40.684,-6.1835,0.1561832813269831,1469.0,1544.0,1794.0,2569.0,2697.0,3065.0,3418.0,3520.0,3813.0,1123.0,17.0,3874.0,2570.0,1.6
766,40.7007,-6.1168,0.17133706965572457,1414.0,1374.0,1503.0,2070.0,2350.0,2678.0,3001.0,2926.0,3371.0,990.0,16.0,3998.0,2684.0,1.5
767,40.7674,-5.3668,0.11468005018820578,1552.0,1444.0,1448.0,1764.0,1910.0,2084.0,2323.0,2221.0,2544.0,834.0,17.0,3596.0,2652.0,1.2
768,40.6507,-6.1835,0.12225190055475653,1460.0,1415.0,1644.0,2136.0,2294.0,2580.0,2838.0,2731.0,3085.0,950.0,17.0,4005.0,3122.0,1.4
769,40.9007,-5.2168,0.09800362976406533,1419.0,1146.0,950.0,994.0,1025.0,1092.0,1201.0,1210.0,1321.0,698.0,22.0,2097.0,1481.0,1.2
770,41.083999999999996,-5.5668,0.16515912897822446,1519.0,1577.0,1767.0,2492.0,2730.0,3048.0,3426.0,3478.0,3908.0,1179.0,16.0,4221.0,2635.0,0.8
771,41.083999999999996,-5.2335,0.19168831168831169,1529.0,1409.0,1336.0,1556.0,1522.0,1899.0,2058.0,2294.0,2199.0,990.0,21.0,2781.0,2217.0,1.3
772,41.1507,-5.5168,0.11923631123919308,1405.0,1369.0,1650.0,2445.0,2453.0,2926.0,3095.0,3107.0,3307.0,977.0,19.0,3853.0,2803.0,1.1
773,41.3841,-4.3001,0.1494941925814912,1495.0,1278.0,1078.0,1135.0,1059.0,1174.0,1273.0,1534.0,1444.0,709.0,14.0,1995.0,1515.0,0.2
774,41.3674,-3.3333,0.1936319881525361,1445.0,1280.0,1394.0,2178.0,2641.0,3176.0,3391.0,3224.0,3631.0,1504.0,17.0,4195.0,3192.0,6.7
775,37.4173,-5.9168,0.1746274359954146,1450.0,1098.0,946.0,1080.0,1268.0,1430.0,1609.0,1537.0,1809.0,889.0,12.0,3010.0,2379.0,0.2
776,37.4839,-5.4835,0.14909726266744322,1480.0,1235.0,1274.0,1461.0,1594.0,1898.0,2064.0,1973.0,2039.0,959.0,12.0,3059.0,2371.0,2.4
777,37.4839,-5.3668,0.11784720074234457,1446.0,1274.0,1185.0,1426.0,1489.0,1663.0,1792.0,1807.0,1913.0,897.0,12.0,2679.0,2350.0,1.7
778,37.3506,-5.3668,0.1263318112633181,1531.0,1311.0,1230.0,1435.0,1562.0,1755.0,1890.0,1850.0,2064.0,956.0,20.0,2808.0,2415.0,4.0
779,41.7007,-2.5333,0.1569989579715179,1210.0,1170.0,1403.0,2427.0,2644.0,3163.0,3337.0,3331.0,3596.0,1298.0,17.0,4146.0,3153.0,3.7
780,41.38399999999999,1.2502,0.022408963585434174,1259.0,901.0,550.0,349.0,330.0,374.0,399.0,365.0,380.0,114.0,10.0,148.0,63.0,4.2
