,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,pH
881,41.4341,-0.1498,0.07403616513135448,2100.0,2198.0,2293.0,2714.0,2759.0,2960.0,3246.0,3148.0,3473.0,921.0,20.0,4269.0,3206.0,8.53
882,40.784,-2.6667,0.1573543928923988,1390.0,1432.0,1599.0,2134.0,2553.0,2823.0,3138.0,2931.0,3411.0,1392.0,17.0,4197.0,3124.0,8.05
883,40.784,-1.6333,0.06042460533478498,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,7.75
884,40.784,-1.6333,0.06042460533478498,1646.0,1494.0,1426.0,1726.0,1838.0,1955.0,2026.0,1948.0,2050.0,819.0,17.0,2668.0,2145.0,7.75
885,41.5841,-0.2332,0.1657882127455678,1852.0,1541.0,1545.0,1741.0,2143.0,2473.0,2819.0,2433.0,3058.0,865.0,17.0,3782.0,2880.0,7.7
886,41.5841,-0.2332,0.1657882127455678,1852.0,1541.0,1545.0,1741.0,2143.0,2473.0,2819.0,2433.0,3058.0,865.0,17.0,3782.0,2880.0,7.7
887,41.5507,-0.2998,0.060709592641261495,2842.0,2836.0,3052.0,3574.0,3743.0,3984.0,4306.0,4036.0,4658.0,1262.0,21.0,5448.0,4301.0,7.9
888,41.5677,-0.3999,0.055757752220119375,2696.0,2562.0,2737.0,3243.0,3500.0,3752.0,4024.0,3626.0,4280.0,1181.0,20.0,5008.0,4148.0,8.35
889,41.5674,-0.3999,0.05880845611787316,2696.0,2890.0,3109.0,3673.0,3780.0,4045.0,4354.0,4132.0,4580.0,1181.0,20.0,5310.0,4283.0,7.9
890,41.5842,-0.3665,0.10414958176152206,2029.0,2111.0,2275.0,2731.0,2819.0,3097.0,3472.0,3366.0,3685.0,1040.0,19.0,4387.0,3407.0,8.35
891,41.5841,-0.3665,0.13713509843856075,2029.0,1970.0,2124.0,2542.0,2594.0,3057.0,3344.0,3350.0,3653.0,1040.0,19.0,4195.0,3203.0,8.3
892,42.638000000000005,-0.0496,0.16338259441707717,1359.0,1126.0,1035.0,1019.0,1048.0,1276.0,1361.0,1417.0,1532.0,623.0,10.0,1940.0,1535.0,5.1
893,42.6674,-0.0165,0.04510218463706836,1489.0,1272.0,1267.0,1355.0,1331.0,1575.0,1565.0,1483.0,1590.0,656.0,10.0,1606.0,1392.0,7.0
894,41.5507,-0.5665,0.1373913043478261,1979.0,1629.0,1621.0,1736.0,1894.0,2162.0,2350.0,2289.0,2558.0,831.0,10.0,2631.0,1636.0,8.4
895,41.5341,-0.5665,0.16832426346406457,1381.0,1394.0,1559.0,2216.0,2406.0,2751.0,3075.0,3113.0,3586.0,977.0,12.0,3067.0,1702.0,8.4
896,41.534,-0.5156,0.04358772619984264,1675.0,2329.0,2549.0,3039.0,2859.0,3063.0,3304.0,3316.0,3549.0,828.0,12.0,3791.0,2771.0,7.5
